"conceptid";"preflabel";"modified";"altlabel";"definition"
"MAT00948";"sediment 10000-20000um";"6/3/2014 01:16:35";"";"Disaggregated minerals or mineraloids collected on a 10mm sieve after passing through a 20mm sieve."
"MAT00955";"sediment 1250-2500um";"6/3/2014 01:16:35";"";"Disaggregated minerals or mineraloids collected on a 1.25mm sieve after passing through a 2.5mm sieve."
"MAT00962";"sediment 140-250um [heavy fraction phase]";"6/3/2014 01:16:35";"";"Disaggregated minerals or mineraloids that sink in bromoform (density 2.89g/cm3) from a sample collected on a 140um sieve after passing through a 250um sieve."
"MAT00969";"sediment 140-250um [light fraction phase]";"6/3/2014 01:16:35";"";"Disaggregated minerals or mineraloids that float in bromoform (density 2.89g/cm3) from a sample collected on a 140um sieve after passing through a 250um sieve."
"MAT00976";"sediment 160-315um";"6/3/2014 01:16:35";"";"Disaggregated minerals or mineraloids collected on a 160um sieve after passing through a 315um sieve."
"MAT00983";"sediment 20000-200000um";"6/3/2014 01:16:35";"";"Disaggregated minerals or mineraloids collected on a 20mm sieve after passing through a 200mm sieve."
"MAT00990";"water body [particulate >GF/C phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/C (nominal pore size 1.2um) filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT00997";"water body [particulate >GF/F phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F (nominal pore size0.7um) filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01004";"water body [particulate GF/F-0.8um phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 0.8um pore filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01011";"water body [particulate GF/F-10um phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 10um pore filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01018";"water body [particulate GF/F-200um phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 200um screen. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01025";"water body [particulate GF/F-20um phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 20um pore filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01032";"water body [particulate GF/F-2um phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 2um pore filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01039";"water body [particulate GF/F-53um phase]";"6/4/2014 01:29:24";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 53um pore filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01046";"water body [particulate GF/F-5um phase]";"6/3/2014 01:16:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 5um pore filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01053";"water body [particulate >unknown phase]";"6/30/2014 09:55:33";"";"Solids of unspecified size contained in a sample from or the whole of any body of water from a puddle to an ocean. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01060";"water body [unknown phase]";"6/3/2014 01:16:35";"";"Water collected from any body of water from a puddle to an ocean about which there is no information concerning whether or not it has been filtered.."
"MAT01067";"water body plus atmosphere";"6/3/2014 01:16:35";"";"Any body of water plus the gaseous envelope above it. Used in the context of the matrix exerting pressure within the water body."
"MAT01074";"wet sediment";"8/11/2017 01:21:36";"";"A sample of disaggregated minerals and mineraloids collected from the bed of any body of water without any subsequent processing such as drying or sieving."
"MAT01123";"water body [particulate 3-20um phase]";"6/4/2014 12:59:51";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 3um filter after filtration through a 20um filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01130";"water body [particulate GF/F-3um phase]";"6/4/2014 12:59:51";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 3um filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01137";"water body [particulate >A/D phase]";"6/4/2014 12:59:51";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a Pall A/D (nominal pore size 3um) filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01144";"sediment >2000um";"6/4/2014 12:59:51";"";"Disaggregated minerals or mineraloids collected a 2mm sieve."
"MAT01263";"water body [dissolved plus reactive particulate <8um phase]";"7/22/2014 15:53:06";"";"Water collected from any body of water from a puddle to an ocean that has been filtered through an 8um pore filter."
"MAT01270";"experiment water sample [particulate >5um phase]";"7/31/2014 16:34:09";"";"Solids extracted from a sample of water whose chemical and biological composition has been modified under known controlled conditions by filtration through a 5um pore size filter."
"MAT01277";"experiment water sample [particulate GF/F-5um phase]";"7/31/2014 16:34:09";"";"Solids extracted from a sample of water whose chemical and biological composition has been modified under known controlled conditions by cascade filtration through a 5um filter and a GF/F (nominal pore size0.7um) filter."
"MAT01284";"experiment water sample [particulate >0.4/0.45um phase]";"7/31/2014 16:34:09";"";"Solids extracted from a sample of water whose chemical and biological composition has been modified under known controlled conditions by filtration through a 0.4 or 0.45um pore size filter."
"MAT01291";"experiment water sample [dissolved plus reactive particulate <GF/F phase]";"7/31/2014 16:34:09";"";"A sample of water whose chemical and biological composition has been artificially modified under known controlled conditions and has been filtered through a GF/F (nominal pore size0.7um) filter prior to analysis."
"MAT01298";"experiment water sample [particulate >10um phase]";"7/31/2014 16:34:09";"";"Solids extracted from a sample of water whose chemical and biological composition has been modified under known controlled conditions by cascade filtration through a 10um pore size filter."
"MAT01305";"experiment water sample [particulate >0.8um phase]";"8/6/2014 09:59:38";"";"Solids extracted from a sample of water whose chemical and biological composition has been modified under known controlled conditions by filtration through a 0.8um pore size filter."
"MAT01312";"experiment water sample [particulate >unknown phase]";"8/12/2014 01:42:38";"";"Solids of unspecified size contained in a sample of water whose chemical and biological composition has been modified under known controlled conditions."
"MAT01403";"experiment water sample [dissolved plus reactive particulate <0.2um phase]";"8/27/2014 01:18:06";"";"A sample of water whose chemical and biological composition has been artificially modified under known controlled conditions and has been filtered through a 0.2um filter prior to analysis."
"MAT01543";"sediment >150um";"2/4/2015 15:43:47";"";"Disaggregated minerals or mineraloids that are trapped on a 150um sieve."
"MAT01550";"experiment water sample [particulate >0.2um phase]";"2/4/2015 15:47:19";"";"Solids extracted from a sample of water whose chemical and biological composition has been modified under known controlled conditions by filtration through a 0.2um pore size filter.."
"MAT01683";"surface ice [dissolved plus reactive particulate <GF/F phase]";"4/1/2015 09:23:34";"";"Consolidated frozen water from anywhere on the Earth's surface melted and filtered through a GF/F glass fibre filter 
  (nominal pore size 0.7um)"
"MAT01823";"water body [dissolved plus reactive particulate <1.5um phase]";"7/29/2015 18:05:01";"";"Water collected from any body of water from a puddle to an ocean that has been filtered through a 1.5um pore filter."
"MAT01962";"water body [particulate 3-10um phase]";"6/11/2016 18:42:35";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 3um pore size filter after filtration through a 10um pore size mesh or filter."
"MAT01963";"biota";"8/5/2015 09:54:57";"";"A living organism (or part thereof) or the body or body part of an organism that was once alive."
"MAT01964";"water body [particulate 5-20um phase]";"8/3/2016 10:47:06";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 5um pore size filter after filtration through a 20um pore size mesh or filter."
"MAT01965";"water body [dissolved plus reactive particulate <0.7um phase]";"8/3/2016 11:01:53";"";"Water collected from any body of water from a puddle to an ocean that has been filtered through a 0.7um pore filter other than a GF/F glass fibre filter."
"MAT01966";"rainwater [dissolved plus reactive particulate <0.4/0.45um phase]";"4/20/2017 18:12:04";"";"Sample of liquid precipitation filtered through a 0.4um or 0.45um pore filter."
"MAT01967";"water body [particulate 0.2-20um phase]";"7/24/2017 17:21:14";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by cascade filtration through 20um and 0.2um filters. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01968";"water body [particulate 0.2-3um phase]";"7/29/2017 19:30:49";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by sequential filtration through 3um and 0.2um filters. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01969";"water body [particulate 2.5-500um phase]";"8/1/2017 12:35:28";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by sequential filtration through 500 and 2.5 microns mesh screens. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01970";"water body [particulate 0.8-200um phase]";"9/7/2017 12:19:46";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by cascade filtration through 200um and 0.8um filters. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01975";"sediment <1000um";"5/2/2018 14:41:03";"";"Disaggregated minerals or mineraloids that pass through a 1 millimetre sieve."
"MAT01976";"sediment <500um";"5/2/2018 14:41:03";"";"Disaggregated minerals or mineraloids that pass through a 500 microns sieve."
"MAT01977";"sediment <20um";"5/2/2018 14:41:03";"";"Disaggregated minerals or mineraloids that pass through a 20 microns sieve."
"MAT01978";"sediment <62um";"5/2/2018 14:41:03";"";"Disaggregated minerals or mineraloids that pass through a 62 microns sieve."
"MAT01979";"sediment <90um";"5/2/2018 14:41:03";"";"Disaggregated minerals or mineraloids that pass through a 90 microns sieve."
"MAT01980";"water body [particulate slow sinking >GF/F phase]";"7/11/2018 14:04:56";"";"Solids classified as slow sinking that are contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F (nominal pore size0.7um) filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01981";"water body [particulate fast sinking >GF/F phase]";"7/11/2018 14:11:00";"";"Solids classified as fast sinking that are contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F (nominal pore size0.7um) filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01982";"water body [particulate non-sinking >GF/F phase]";"7/11/2018 14:19:03";"";"Solids classified as non-sinking that are contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F (nominal pore size0.7um) filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01983";"sediment pore water [dissolved plus reactive particulate <unknown phase]";"3/21/2019 16:32:26";"";"Water extracted from a sediment sample that has been filtered through a filter of unknown type."
"MAT01984";"sediment <250um";"6/16/2019 14:50:13";"";"Disaggregated minerals or mineraloids that pass through a 250 microns sieve."
"MAT01986";"water body [colloidal 0.02-0.2um phase]";"8/2/2019 10:27:32";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have passed through a 0.2 micron filter and been collected by filtration on a 0.02 micron filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01987";"sediment pore water [dissolved plus reactive particulate <0.15um phase]";"9/12/2019 11:59:19";"";"Water extracted from a sediment sample that has been filtered through a 0.15um pore filter."
"MAT01988";"water body [particulate 1-500um phase]";"12/6/2019 15:45:19";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by sequential filtration through 500 and 1 microns mesh screens. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01989";"suspended particulate material 1.25-250um";"6/18/2021 12:47:45";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 1.25um pore filter after passing through a 250um screen. This term is used for measurments on the solid in isolation from the water body."
"MAT01990";"suspended particulate material 1.0-500um";"6/18/2021 12:47:45";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 1.0um pore filter after passing through a 500um screen. This term is used for measurments on the solid in isolation from the water body."
"MAT01991";"suspended particulate material 2.5-500um";"6/18/2021 12:47:45";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 2.5um pore filter after passing through a 500um screen. This term is used for measurments on the solid in isolation from the water body."
"MAT01992";"water body [particulate >3um phase]";"12/4/2021 17:03:05";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 3 micrometer pore-size filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01993";"water body [particulate GF/F-1um phase]";"12/4/2021 17:03:05";"";"Solids contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a GF/F filter (nominal pore size 0.7um) after filtration through a 1um pore filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01994";"sediment (unknown fraction)";"3/27/2022 07:30:24";"";"Disaggregated minerals or mineraloids for which there is no information about the fraction analysed."
"MAT01995";"water body [particulate slow sinking >0.8um phase]";"3/29/2022 14:33:28";"";"Solids classified as slow sinking that are contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 0.8 micron filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01996";"water body [particulate fast sinking >0.8um phase]";"3/29/2022 14:33:28";"";"Solids classified as fast sinking that are contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 0.8 micron filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
"MAT01997";"water body [particulate non-sinking >0.8um phase]";"3/29/2022 14:33:28";"";"Solids classified as non-sinking that are contained in a sample from any body of water from a puddle to an ocean that have been collected by filtration through a 0.8 micron filter. This term is used for measurements on the solid expressed in the context of the water body (e.g. Analyte concentration multiplied by SPM concentration)."
