"conceptid";"preflabel";"modified";"altlabel";"definition"
"CF12N536";"mole_fraction_of_radon_in_air";"2/4/2019 14:52:10";"";""Mole fraction" is used in the construction "mole_fraction_of_X_in_Y", where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as "nitrogen" or a phrase such as "nox_expressed_as_nitrogen". The chemical symbol for radon is Rn."
"CF12N537";"mole_ratio_of_nitrate_to_phosphate_in_sea_water";"2/4/2019 14:52:10";"";""Mole ratio" is used in the construction "mole_ratio_of_X_to_Y_in_medium", where X and Y are both material constituents of the medium. "Medium" can take any of the values given in the "medium" section of the standard name Guidelines document. The phrase "ratio_of_X_to_Y" means X/Y. The chemical formula for the nitrate anion is NO3-. The chemical formula of the phosphate anion is PO4 with a charge of minus three."
"CF12N539";"ocean_barotropic_mass_streamfunction";"7/6/2009 16:41:29";"";"The barotropic stream function with the dimensions of volume transport has the standard name ocean_barotropic_streamfunction."
"CF12N54";"atmosphere_mass_content_of_hcfc142b";"12/17/2018 17:17:12";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The chemical formula for HCFC142b is CH3CClF2. The IUPAC name for HCFC142b is 1-chloro-1,1-difluoroethane."
"CF12N540";"ocean_heat_x_transport";"1/11/2013 16:56:43";"";""x" indicates a vector component along the grid x-axis, positive with increasing x."
"CF12N542";"ocean_heat_x_transport_due_to_diffusion";"1/11/2013 16:56:43";"";""x" indicates a vector component along the grid x-axis, positive with increasing x. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase."
"CF12N543";"ocean_heat_y_transport";"1/11/2013 16:56:43";"";""y" indicates a vector component along the grid y-axis, positive with increasing y."
"CF12N545";"ocean_heat_y_transport_due_to_diffusion";"1/11/2013 16:56:43";"";""y" indicates a vector component along the grid y-axis, positive with increasing y. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity named by omitting the phrase."
"CF12N546";"ocean_kinetic_energy_dissipation_per_unit_area_due_to_vertical_friction";"7/6/2009 16:41:29";"";"Friction, leading to the dissipation of kinetic energy, arises in ocean models as a result of the viscosity of sea water.  Generally, the  lateral (xy) viscosity is given a large value to maintain the numerical stability of the model.  In contrast, the vertical viscosity is usually much smaller. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase."
"CF12N547";"ocean_kinetic_energy_dissipation_per_unit_area_due_to_xy_friction";"7/6/2009 16:41:29";"";"Friction, leading to the dissipation of kinetic energy, arises in ocean models as a result of the viscosity of sea water.  Generally, the  lateral (xy) viscosity is given a large value to maintain the numerical stability of the model.  In contrast, the vertical viscosity is usually much smaller. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase."
"CF12N548";"ocean_mass_x_transport";"1/11/2013 16:56:43";"";""x" indicates a vector component along the grid x-axis, positive with increasing x."
"CF12N549";"ocean_mass_x_transport_due_to_advection";"1/11/2013 16:56:43";"";""x" indicates a vector component along the grid x-axis, positive with increasing x. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity named by omitting the phrase."
"CF12N55";"atmosphere_mass_content_of_hcfc22";"5/14/2019 18:27:19";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including "content_of_atmosphere_layer are used". The mass is the total mass of the molecules. The chemical formula for HCFC22 is CHClF2. The IUPAC name for HCFC22 is chloro(difluoro)methane."
"CF12N551";"ocean_mass_y_transport";"1/11/2013 16:56:43";"";""y" indicates a vector component along the grid y-axis, positive with increasing y."
"CF12N552";"ocean_mass_y_transport_due_to_advection";"1/11/2013 16:56:43";"";""y" indicates a vector component along the grid y-axis, positive with increasing y. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity named by omitting the phrase."
"CF12N554";"ocean_meridional_overturning_mass_streamfunction";"2/12/2018 16:53:19";"";"In contrast to the quantity with standard name ocean_meridional_overturning_streamfunction, this quantity includes all physical processes, resolved or parameterized, that impact mass/volume transport. Thus it includes contributions from the parameterized eddy velocity."
"CF12N556";"ocean_momentum_xy_biharmonic_diffusivity";"7/6/2009 16:41:29";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum.  The diffusivity may be very different in the vertical and horizontal directions. "xy diffusivity" means the lateral along_coordinate component of diffusivity due to motion which is not resolved on the grid scale of the model.  xy diffusivities are used in some ocean models to counteract the numerical instabilities inherent in certain implementations of rotated neutral diffusion. "biharmonic diffusivity" means diffusivity for use with a biharmonic diffusion operator."
"CF12N557";"ocean_momentum_xy_laplacian_diffusivity";"7/6/2009 16:41:29";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum.  The diffusivity may be very different in the vertical and horizontal directions. "xy diffusivity" means the lateral along_coordinate component of diffusivity due to motion which is not resolved on the grid scale of the model.  xy diffusivities are used in some ocean models to counteract the numerical instabilities inherent in certain implementations of rotated neutral diffusion. "laplacian diffusivity" means diffusivity for use with a Laplacian diffusion operator."
"CF12N558";"ocean_montgomery_potential";"2/4/2019 14:52:10";"";"Montgomery potential is defined as M = ap + gz, where a = specific volume, p = pressure, g = gravity, and z=depth. It represents an exact streamfunction on specific volume anomaly surfaces."
"CF12N559";"ocean_salt_x_transport";"1/11/2013 16:56:43";"";""x" indicates a vector component along the grid x-axis, positive with increasing x. Salt transport refers to the mass of salt being transported."
"CF12N56";"atmosphere_mass_content_of_hexachlorobiphenyl";"12/17/2018 17:17:12";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The mass is the total mass of the molecules. The chemical formula for hexachlorobiphenyl is C12H4Cl6. The structure of this species consists of two linked benzene rings, each of which is additionally bonded to three chlorine atoms."
"CF12N560";"ocean_salt_y_transport";"1/11/2013 16:56:43";"";""y" indicates a vector component along the grid y-axis, positive with increasing y. Salt transport refers to the mass of salt being transported."
"CF12N563";"ocean_tracer_epineutral_biharmonic_diffusivity";"7/6/2009 16:41:29";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum.  The diffusivity may be very different in the vertical and horizontal directions. "epineutral diffusivity" means a lateral diffusivity along a either a neutral or isopycnal density surface due to motion which is not resolved on the grid scale of an ocean model. The type of density surface is dependent on the model formulation. "biharmonic diffusivity" means diffusivity for use with a biharmonic diffusion operator."
"CF12N564";"ocean_tracer_epineutral_laplacian_diffusivity";"7/6/2009 16:41:29";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum.  The diffusivity may be very different in the vertical and horizontal directions. "epineutral diffusivity" means a lateral diffusivity along a either a neutral or isopycnal density surface due to motion which is not resolved on the grid scale of an ocean model. The type of density surface is dependent on the model formulation. "laplacian diffusivity" means diffusivity for use with a Laplacian diffusion operator."
"CF12N565";"ocean_tracer_xy_biharmonic_diffusivity";"7/6/2009 16:41:29";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum.  The diffusivity may be very different in the vertical and horizontal directions. "xy diffusivity" means the lateral along_coordinate component of diffusivity due to motion which is not resolved on the grid scale of the model.  xy diffusivities are used in some ocean models to counteract the numerical instabilities inherent in certain implementations of rotated neutral diffusion. "biharmonic diffusivity" means diffusivity for use with a biharmonic diffusion operator."
"CF12N566";"ocean_tracer_xy_laplacian_diffusivity";"7/6/2009 16:41:29";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum.  The diffusivity may be very different in the vertical and horizontal directions. "xy diffusivity" means the lateral along_coordinate component of diffusivity due to motion which is not resolved on the grid scale of the model.  xy diffusivities are used in some ocean models to counteract the numerical instabilities inherent in certain implementations of rotated neutral diffusion. "laplacian diffusivity" means diffusivity for use with a Laplacian diffusion operator."
"CF12N567";"ocean_vertical_momentum_diffusivity_due_to_background";"2/4/2019 14:52:10";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum. The diffusivity may be very different in the vertical and horizontal directions. The construction "vertical_X_diffusivity" means the vertical component of the diffusivity of X due to motion which is not resolved on the grid scale of the model. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Due to background" means caused by a time invariant imposed field which may be either constant over the globe or spatially varying, depending on the ocean model used."
"CF12N568";"ocean_vertical_momentum_diffusivity_due_to_form_drag";"3/4/2019 17:29:46";"";"The construction vertical_X_diffusivity means the vertical component of the diffusivity of X due to motion which is not resolved on the grid scale of the model. The diffusivity may be very different in the vertical and horizontal directions. Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Due to form drag" refers to a vertical diffusivity resulting from a model scheme representing mesoscale eddy-induced form drag."
"CF12N569";"ocean_vertical_momentum_diffusivity_due_to_tides";"3/4/2019 17:29:46";"";"The construction vertical_X_diffusivity means the vertical component of the diffusivity of X due to motion which is not resolved on the grid scale of the model. The diffusivity may be very different in the vertical and horizontal directions. Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Due to tides" means due to all astronomical gravity changes which manifest as tides. No distinction is made between different tidal components."
"CF12N57";"atmosphere_mass_content_of_hox_expressed_as_hydrogen";"12/17/2018 17:17:12";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. "HOx" means a combination of two radical species containing hydrogen and oxygen: OH and HO2. The phrase "expressed_as" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A."
"CF12N570";"ocean_vertical_tracer_diffusivity_due_to_background";"2/4/2019 14:52:10";"";"Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum. The diffusivity may be very different in the vertical and horizontal directions. The construction "vertical_X_diffusivity" means the vertical component of the diffusivity of X due to motion which is not resolved on the grid scale of the model. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Due to background" means caused by a time invariant imposed field which may be either constant over the globe or spatially varying, depending on the ocean model used."
"CF12N571";"ocean_vertical_tracer_diffusivity_due_to_tides";"3/4/2019 17:29:46";"";"The construction vertical_X_diffusivity means the vertical component of the diffusivity of X due to motion which is not resolved on the grid scale of the model. The diffusivity may be very different in the vertical and horizontal directions. Diffusivity is also sometimes known as the coefficient of diffusion. Diffusion occurs as a result of a gradient in the spatial distribution of mass concentration, temperature or momentum. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. "Due to tides" means due to all astronomical gravity changes which manifest as tides. No distinction is made between different tidal components."
"CF12N572";"ocean_y_overturning_mass_streamfunction";"2/12/2018 16:53:19";"";""y" indicates a vector component along the grid y-axis, positive with increasing y. In contrast to the quantity with standard name ocean_meridional_overturning_streamfunction, this quantity includes all physical processes, resolved or parameterized, that impact mass/volume transport. Thus it includes contributions from the parameterized eddy velocity."
"CF12N574";"radiation_frequency";"7/6/2009 16:41:29";"";"Frequency is the number of oscillations of a wave per unit time.  The radiation frequency can refer to any electromagnetic wave, such as light, heat radiation and radio waves."
"CF12N575";"ratio_of_x_derivative_of_ocean_rigid_lid_pressure_to_sea_surface_density";"1/11/2013 16:56:43";"";"Sea surface density is the density of sea water near the surface (including the part under sea-ice, if any). "component_derivative_of_X" means derivative of X with respect to distance in the component direction, which may be northward, southward, eastward, westward, x or y. The last two indicate derivatives along the axes of the grid, whether or not they are true longitude and latitude.  "ratio_of_X_to_Y"  means X/Y.  "Ocean rigid lid pressure" means the pressure at the surface of an ocean model assuming that it is bounded above by a rigid lid."
"CF12N576";"ratio_of_y_derivative_of_ocean_rigid_lid_pressure_to_sea_surface_density";"1/11/2013 16:56:43";"";"Sea surface density is the density of sea water near the surface (including the part under sea-ice, if any). "component_derivative_of_X" means derivative of X with respect to distance in the component direction, which may be northward, southward, eastward, westward, x or y. The last two indicate derivatives along the axes of the grid, whether or not they are true longitude and latitude.  "ratio_of_X_to_Y" means X/Y.  "Ocean rigid lid pressure" means the pressure at the surface of an ocean model assuming that it is bounded above by a rigid lid."
"CF12N577";"reference_sea_water_density_for_boussinesq_approximation";"7/6/2009 16:41:29";"";"Sea water density is the in-situ density (not the potential density). For a rigid lid Boussinesq geopotential ocean model the density of the sea water is maintained at a constant reference density.  In a model using the rigid lid Boussinesq approximation , the vertical grid coordinates (and hence the grid cell volumes) are time invariant."
"CF12N578";"salt_flux_into_sea_water_from_rivers";"5/29/2018 17:57:01";"";"In accordance with common usage in geophysical disciplines, "flux" implies per unit area, called "flux density" in physics. "River" refers to water in the fluvial system (stream and floodplain)."
"CF12N579";"sea_surface_density";"7/6/2009 16:41:29";"";"Sea surface density is the density of sea water near the surface (including the part under sea-ice, if any)."
"CF12N58";"atmosphere_mass_content_of_hydrogen_bromide";"12/17/2018 17:17:12";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The mass is the total mass of the molecules. The chemical formula for hydrogen bromide is HBr."
"CF12N580";"sea_water_age_since_surface_contact";"7/6/2009 16:41:29";"";""Sea water age since surface contact" means the length of time elapsed since the sea water in a grid cell was last in the surface level of an ocean model."
"CF12N581";"sea_water_mass";"7/6/2009 16:41:29";"";"The quantity with standard name "sea_water_mass" is the total mass of liquid seawater in the global oceans, including enclosed seas."
"CF12N582";"sea_water_mass_per_unit_area";"7/6/2009 16:41:29";"";"Sea_water_mass_per_unit_area is the mass per unit area of the sea water contained within each grid cell."
"CF12N583";"sea_water_pressure_at_sea_floor";"7/6/2009 16:41:29";"";""Sea water pressure" is the pressure that exists in the medium of sea water.  It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present."
"CF12N584";"sea_water_pressure_at_sea_water_surface";"6/17/2019 14:47:18";"";"The phrase "sea water surface" means the upper boundary of the liquid portion of an ocean or sea, including the boundary to floating ice if present. "Sea water pressure" is the pressure that exists in the medium of sea water. It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present."
"CF12N585";"sea_water_volume";"7/6/2009 16:41:29";"";"The quantity with standard name "sea_water_volume" is the total volume of liquid seawater in the global oceans, including enclosed seas."
"CF12N586";"square_of_ocean_mixed_layer_thickness_defined_by_sigma_t";"5/29/2018 17:57:01";"";"The phrase "square_of_X" means X*X. The ocean mixed layer is the upper part of the ocean, regarded as being well-mixed. The base of the mixed layer defined by "temperature", "sigma", "sigma_theta", "sigma_t" or vertical diffusivity is the level at which the quantity indicated differs from its surface value by a certain amount. A coordinate variable or scalar coordinate variable with standard name sea_water_sigma_t_difference can be used to specify the sigma_t criterion that determines the layer thickness. Sigma-t of sea water is the density of water at atmospheric pressure (i.e. the surface) having the same temperature and salinity, minus 1000 kg m-3. "Thickness" means the vertical extent of a layer."
"CF12N587";"square_of_sea_surface_height_above_geoid";"7/24/2017 15:36:59";"";"The phrase "square_of_X" means X*X. "Height_above_X" means the vertical distance above the named surface X. "Sea surface height" is a time-varying quantity. The geoid is a surface of constant geopotential with which mean sea level would coincide if the ocean were at rest. (The volume enclosed between the geoid and the sea floor equals the mean volume of water in the ocean). In an ocean GCM the geoid is the surface of zero depth, or the rigid lid if the model uses that approximation. To specify which geoid or geopotential datum is being used as a reference level, a grid_mapping variable should be attached to the data variable as described in Chapter 5.6 of the CF Convention. By definition of the geoid, the global average of the time-mean sea surface height (i.e. mean sea level) above the geoid must be zero."
"CF12N588";"square_of_sea_surface_temperature";"7/6/2009 16:41:29";"";"Sea surface temperature is usually abbreviated as "SST". It is the temperature of sea water near the surface (including the part under sea-ice, if any), and not the skin temperature, whose standard name is surface_temperature. For the temperature of sea water at a particular depth or layer, a data variable of sea_water_temperature with a vertical coordinate axis should be used.  "square_of_X" means X*X."
"CF12N589";"square_of_upward_ocean_mass_transport";"7/6/2009 16:41:29";"";""Upward" indicates a vector component which is positive when directed upward (negative downward).  Ocean transport means transport by all processes, both sea water and sea ice.  "square_of_X" means X*X."
"CF12N59";"atmosphere_mass_content_of_hydrogen_chloride";"12/17/2018 17:17:12";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The chemical formula for hydrogen chloride is HCl."
"CF12N590";"stratiform_cloud_longwave_emissivity";"7/6/2009 16:41:29";"";"Emissivity is the ratio of the power emitted by an object to the power that would be emitted by a perfect black body having the same temperature as the object. The emissivity is assumed to be an integral over all wavelengths, unless a coordinate of radiation_wavelength or radiation_frequency is included to specify either the wavelength or frequency. In an atmosphere model, stratiform cloud is that produced by large-scale convergence (not the convection schemes).  "longwave" means longwave radiation."
"CF12N591";"sunlit_binary_mask";"7/6/2009 16:41:29";"";"X_binary_mask has 1 where condition X is met, 0 elsewhere."
"CF12N592";"surface_downward_x_stress_correction";"1/11/2013 16:56:43";"";""x" indicates a vector component along the grid x-axis, positive with increasing x. "Downward" indicates a vector component which is positive when directed downward (negative upward). The surface called "surface" means the lower boundary of the atmosphere. A downward x stress is a downward flux of momentum towards the positive direction of the model&amp;apos;s x-axis."
"CF12N593";"surface_downward_y_stress_correction";"1/11/2013 16:56:43";"";""y" indicates a vector component along the grid y-axis, positive with increasing y. "Downward" indicates a vector component which is positive when directed downward (negative upward). The surface called "surface" means the lower boundary of the atmosphere. A downward y stress is a downward flux of momentum towards the positive direction of the model&amp;apos;s y-axis."
"CF12N594";"surface_longwave_emissivity";"7/6/2009 16:41:29";"";"Emissivity is the ratio of the power emitted by an object to the power that would be emitted by a perfect black body having the same temperature as the object. The emissivity is assumed to be an integral over all wavelengths, unless a coordinate of radiation_wavelength or radiation_frequency is included to specify either the wavelength or frequency. The surface called "surface" means the lower boundary of the atmosphere.  "longwave" means longwave radiation."
"CF12N595";"surface_microwave_emissivity";"7/6/2009 16:41:29";"";"Emissivity is the ratio of the power emitted by an object to the power that would be emitted by a perfect black body having the same temperature as the object. The emissivity is assumed to be an integral over all wavelengths, unless a coordinate of radiation_wavelength or radiation_frequency is included to specify either the wavelength or frequency. The surface called "surface" means the lower boundary of the atmosphere."
"CF12N596";"temperature_flux_due_to_evaporation_expressed_as_heat_flux_out_of_sea_water";"7/6/2009 16:41:29";"";"Evaporation is the conversion of liquid or solid into vapor.  (The conversion of solid alone into vapor is called "sublimation".)  The quantity with standard name temperature_flux_due_to_evaporation_expressed_as_heat_flux_out_of_sea_water is the heat energy carried by the transfer of water away from the liquid ocean through the process of evaporation.  It is distinct from the transfer of latent heat and is calculated relative to the heat that would be transported by water evaporating at zero degrees Celsius. It is calculated as the product QevapCpTevap, where Qevap is the mass flux of evaporating water (kg m-2 s-1), Cp is the specific heat capacity of water and Tevap is the temperature in degrees Celsius of the evaporating water. In accordance with common usage in geophysical disciplines, "flux" implies per unit area, called "flux density" in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase."
"CF12N597";"temperature_flux_due_to_rainfall_expressed_as_heat_flux_into_sea_water";"7/6/2009 16:41:29";"";"The quantity with standard name temperature_flux_due_to_rainfall_expressed_as_heat_flux_into_sea_water is the heat energy carried by rainfall entering the sea at the sea surface.  It is calculated relative to the heat that would be carried by rainfall entering the sea at zero degrees Celsius.  It is calculated as the product QrainCpTrain, where Qrain is the mass flux of rainfall entering the sea (kg m-2 s-1), Cp is the specific heat capacity of water and Train is the temperature in degrees Celsius of the rain water entering the sea surface. In accordance with common usage in geophysical disciplines, "flux" implies per unit area, called "flux density" in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase."
"CF12N598";"temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water";"2/4/2019 14:52:10";"";"The quantity with standard name temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water is the heat carried by the transfer of water into the liquid ocean by the process of runoff. This quantity additionally includes melt water from sea ice and icebergs. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius. It is calculated as the product QrunoffCpTrunoff, where Q runoff is the mass flux of liquid runoff entering the sea water (kg m-2 s-1), Cp is the specific heat capacity of water, and Trunoff is the temperature in degrees Celsius of the runoff water. In accordance with common usage in geophysical disciplines, "flux" implies per unit area, called "flux density" in physics. The specification of a physical process by the phrase "due_to_" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. Runoff is the liquid water which drains from land. If not specified, "runoff" refers to the sum of surface runoff and subsurface drainage."
"CF12N599";"tendency_of_atmosphere_mass_content_of_acetic_acid_due_to_dry_deposition";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  "tendency_of_X" means derivative of X with respect to time.  "Dry deposition" is the sum of turbulent deposition and gravitational settling. The chemical formula for acetic_acid is CH3COOH. The IUPAC name for acetic acid is ethanoic acid."
"CF12N6";"atmosphere_mass_content_of_alpha_pinene";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The chemical formula for alpha_pinene is C10H16. The IUPAC name for alpha-pinene is (1S,5S)-2,6,6-trimethylbicyclo[3.1.1]hept-2-ene."
"CF12N60";"atmosphere_mass_content_of_hydrogen_cyanide";"2/4/2019 14:52:10";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The mass is the total mass of the molecules. The chemical formula for hydrogen cyanide is HCN."
"CF12N600";"tendency_of_atmosphere_mass_content_of_acetic_acid_due_to_wet_deposition";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  "tendency_of_X" means derivative of X with respect to time.  "Wet deposition" means deposition by precipitation. The chemical formula for acetic_acid is CH3COOH. The IUPAC name for acetic acid is ethanoic acid."
"CF12N601";"tendency_of_atmosphere_mass_content_of_aceto_nitrile_due_to_dry_deposition";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  "tendency_of_X" means derivative of X with respect to time.  "Dry deposition" is the sum of turbulent deposition and gravitational settling. The chemical formula for aceto-nitrile is CH3CN. The IUPAC name for aceto-nitrile is ethanenitrile."
"CF12N602";"tendency_of_atmosphere_mass_content_of_alpha_pinene_due_to_emission";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  "tendency_of_X" means derivative of X with respect to time.  "Emission" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth's surface). "Emission" is a process entirely distinct from "re-emission" which is used in some standard names. The chemical formula for alpha_pinene is C10H16. The IUPAC name for alpha-pinene is (1S,5S)-2,6,6-trimethylbicyclo[3.1.1]hept-2-ene."
"CF12N605";"tendency_of_atmosphere_mass_content_of_benzene_due_to_emission";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  "tendency_of_X" means derivative of X with respect to time.  "Emission" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth's surface). "Emission" is a process entirely distinct from "re-emission" which is used in some standard names. The chemical formula for benzene is C6H6.  Benzene is the simplest aromatic hydrocarbon and has a ring structure consisting of six carbon atoms joined by alternating single and double chemical bonds. Each carbon atom is additionally bonded to one hydrogen atom. There are standard names that refer to aromatic_compounds as a group, as well as those for individual species."
"CF12N606";"tendency_of_atmosphere_mass_content_of_beta_pinene_due_to_emission";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  "tendency_of_X" means derivative of X with respect to time.  "Emission" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth's surface). "Emission" is a process entirely distinct from "re-emission" which is used in some standard names. The chemical formula for beta_pinene is C10H16.  The IUPAC name for beta-pinene is (1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane."
"CF12N609";"tendency_of_atmosphere_mass_content_of_butane_due_to_emission";"7/6/2009 16:41:29";"";""Content" indicates a quantity per unit area.  The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  "tendency_of_X" means derivative of X with respect to time.  "Emission" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth's surface). "Emission" is a process entirely distinct from "re-emission" which is used in some standard names. The chemical formula for butane is C4H10. Butane is a member of the group of hydrocarbons known as alkanes.  There are standard names for the alkane group as well as for some of the individual species."
"CF12N61";"atmosphere_mass_content_of_hydrogen_peroxide";"2/4/2019 14:52:10";"";""Content" indicates a quantity per unit area. The "atmosphere content" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The mass is the total mass of the molecules. The chemical formula for hydrogen peroxide is H2O2."
