"conceptid";"preflabel";"modified";"altlabel";"definition"
"NETT0105";"N50 - Kemp et al. (1929); Marr (1938)";"10/21/2011 15:18:49";"N50";"Cylinder-cone net structure. The cylinder is 50 cm diameter by 66 cm long made of canvas. The cone is 65 cm long made of silk netting of 78 meshes /cm."
"NETT0106";"N70 - Kemp et al. (1929)";"10/21/2011 15:18:49";"N70";"Cylinder-cone net structure. The cylinder is 70 cm diameter by 53 cm long with  0.64 cm mesh.  The cone has two sections: one 96.5 cm long with 15.74 threads per cm, and the other 134.6 cm long with 29.1 threads per cm."
"NETT0107";"Modified N70 net - Currie ans Foston (1957)";"10/21/2011 15:18:49";"Currie modified N70";"A modified version of the Nansen net with a large depth-flowmeter mounted mid-way down the middle of the cylinder portion of the net."
"NETT0108";"Discovery net N70 V net - Currie and Foxton (1956)";"10/21/2011 15:18:49";"Discovery net";"A version of the Nansen net with a 70 cm diameter mouth opening with 3 nearly cylindrical net sections and a final conical section. Section 1 with .63 cm mesh, section 2 canvas for closing rope, section 3 made of silk with 40 meshes per inch (15.7 meshes per 1 cm), and  section 4 made of silk with 74 meshes per inch (29.1 meshes per 1 cm)"
"NETT0109";"Nackthai net - Nellen and Hempel (1969)";"10/21/2011 15:18:49";"Nackthai net";"A modified Gulf V sampler with a 20 cm diameter nose cone aperture expanding to 38 cm diameter over length of 53 cm. Attached to back of cone is a net 120 cm long.  Frame work in which net supported 45 cm x 45 cm x 190 cm long. Overall length 143 cm. A comparison was made between the Hai and the Nackthai samplers which showed the Nackthai filtered more water and caught significantly more plankton and fish a result attributed to its non-encased net [Wiebe and Benfield 2003 Plate 16 E]."
"NETT0110";"Neuston net - Lippincott and Thomas (1983)";"10/21/2011 15:18:49";"Lippincott neuston net";"Has a 128 cm wide x 30 cm tall rectangular mouth opening with 260 cm long net with 0.351 mm nylon mesh. A TSK flowmeter is mounted in the lower portion of the net mouth. Lobster buoy floats provide buoyancy."
"NETT0111";"Neuston net - Ellertsen (1977)";"10/21/2011 15:18:49";"Ellertsen neuston net";"Six stacked nets two with 10 cm tall x 25 cm wide rectangular mouth opening and four with 20 cm tall x 25 cm wide mouths. Nets 100 cm long made of 0.2 mm nylon mesh. Pontoons made of fiberglass covered Styrofoam 10 x 15 x 100 cm. A flowmeter can be used [Wiebe and Benfield 2003 Plate 21 C]."
"NETT0112";"Neuston net - Sconfietti and Cantonati (1990)";"10/21/2011 15:18:49";"Sconfietti neuston net";"A 40 cm diameter net (60 cm long) is attached at the front and rear to a polyurethane float by rods extending down below the float with the top of net about 12 cm below the surface.  [Wiebe and Benfield 2003 Plate 20 F]"
"NETT0113";"Neuston net - David (1965)";"10/21/2011 15:18:49";"David neuston net";"Has a 30 cm x 15 cm rectangular mouth opening with a net 365 cm in length (21.3 meshes to cm). Normally towed at 5-6 knots [Wiebe and Benfield 2003 Plate 20 D]."
"NETT0114";"Neuston net - Zaitsev (1959, 1970)";"10/21/2011 15:18:49";"Zaitsev neuston net";"Has a 60cm x 20 cm rectangular mouth aperture with a net 250 cm long with plastic foam floats 20 cm x 10 cm x 4 cm attached to sides of metal net frame.  Used from drifting or anchored vessel [Wiebe and Benfield 2003 Plate 20 A]."
"NETT0115";"Mini-neuston net - Schram et al. (1981)";"10/21/2011 15:18:49";"Schram neuston net";"Neuston sampling system with three nets having a 60x20 cm rectangular mouth and 250 cm long."
"NETT0116";"Neuston net - Willis (1963)";"10/21/2011 15:18:49";"Willis neuston net";"Has a 17.8 cm x 3.8 cm rectangular mouth opening of net 67.3 cm long (netting nylon with 78.7 meshes/cm).  Normally towed while ship drifting at 1 knot [Wiebe and Benfield 2003 Plate 20 C]."
"NETT0117";"Neuston sampler - Danielssen and Tveite (1968)";"10/21/2011 15:18:49";"Danielssen neuston Sampler";"A framework supports five rectangular nets with mesh sizes ranging from 0.150 to 0.500 mm. A flowmeter is used."
"NETT0118";"Neuston sampler - Sameoto and Jaroszynski (1969)";"11/12/2014 11:29:50";"Sameoto neuston sampler";"Has a 102 cm x 102 cm square mouth opening aluminium box frame 152 cm long equipped with foam floatation on top, a pair of fins on the side, and a fin on the bottom.  Attached to the back is a net 104 cm x 104 cm at the mouth and 927 cm long made from 0.308 mm nylon mesh. A two-part towing bridle was attached to one side and the sampler kited out away from the side of the vessel beyond the ships wake. Towing speeds 8 to 11 knots [Wiebe and Benfield 2003 Plate 20 E]."
"NETT0119";"Neuston sampler - Schram et al. (1981)";"10/21/2011 15:18:49";"Schram neuston Sampler";"A framework supports five 50 cm x 20 cm mouth opening rectangular nets each 125 cm long with mesh sizes ranging from 0.150 to 0.500 mm. Frame equipped with a flowmeter is used [Wiebe and Benfield 2003 Plate 21 D]."
"NETT0120";"Modified Rectangular Midwater Trawl 1+8 - Dimmler and Klindt (1990)";"10/21/2011 15:18:49";"Dimmler modified RMT 1+8";"RMT fitted with modified electronics comprising a PC-controlled unit with an underwater electronics unit connected by conducting cable. Nets are opened and closed by command at the surface. Sensors include pressure, temperature, conductivity, tilt-angle of net mouth, flow from two flowmeters and data acquisition rate is 4 times per second.  Data processing and display occurs in realtime."
"NETT0121";"NIPR-I sampler - Fukuchi et al. (1979)";"10/21/2011 15:18:49";"NIPR-I sampler";"A cylinder (24 cm x 57.5 cm) contains a motor driven propellor and a flow meter.  Water is pushed into a net (20 cm diameter x 50 cm length with 100 ?m mesh attached to the rear end of the cylinder.. The system is used to sample under sea ice to depth of 10 m."
"NETT0122";"North Pacific standard net  - Motoda (1957)";"10/21/2011 15:18:49";"NorPac net";"Has a 45 cm mouth diameter with a conical net length of 180 cm (mesh 0.33 mm - GG54) [Wiebe and Benfield 2003 Plate 1 F]."
"NETT0123";"Modified North Pacific standard net - Motoda (1994)";"10/21/2011 15:18:49";"Motoda modified NorPac net";"Has a 45 cm diameter circular mouth opening with cylinder 65 cm and 130 cm cone mesh (0.35 mm). Equipped with a flowmeter. Also there is a description of a self-closing cod end box which has two net bags to collect the catch. The net is sent down vertically and when towed horizontally, a counter balance weight opens one net bag. When the net is brought to the surface vertically, the weight shifts closing the one and opening the other net bag [Wiebe and Benfield 2003 Plate 25 B]."
"NETT0124";"N-series (N50, N70, N100, N200, N450) nets - Kemp et al. (1929); Marr (1938)";"10/21/2011 15:18:49";"N-series nets";"Cylinder-cone nets of varying sizes that were used in conjunction and towed either vertically, horizontally or obliquely depending upon size. All could be closed. N50 and N70  were similar in size and mesh to Hjort net [Wiebe and Benfield 2003 Plate 1 E].  Grouping term for N50, N70, N100, N200 and N450 nets."
"NETT0125";"Octagon net - Sameoto and Jaroszynski (1976)";"10/21/2011 15:18:49";"Sameoto octagon net";"Has a 75 cm diameter iron channel octagon mouth opening which was attached to the towing wire with stainless steel snap swivels and held from sliding down by a stop on the wire. Used with a net made of 1 mm nylon mesh and towed at speeds up to 7 knots [Wiebe and Benfield 2003 Plate 3 C]."
"NETT0126";"Opening-closing mechanism for plankton nets - Bourdillon et al. (1978)";"10/21/2011 15:18:49";"Bourdillon mechanism";"A double messenger system to allow a ring net to be sent down closed, opened at depth, and then closed again by a second messenger [Wiebe and Benfield 2003 Plate 7 A]"
"NETT0127";"Opening-closing net - Hoyle (1889)";"10/21/2011 15:18:49";"Hoyle opening-closing net";"A 61 cm diameter conical net (muslin or silk). No other dimensions given. Proposed electrical activation to open/close net [Wiebe and Benfield 2003 Plate 5 C]."
"NETT0128";"Opening-closing net system  - Leavitt (1935, 1938)";"10/21/2011 15:18:49";"Leavitt opening-closing net";"100, 150, and 200 cm diameter nets made of scrim, silk, and stramin respectively. Net dimensions not given [Wiebe and Benfield 2003 Plate 6 A]."
"NETT0129";"Horizontal opening-closing net - Bigelow (1913)";"10/21/2011 15:18:49";"Bigelow opening-closing net";"A hinged ring to which a net with 75 cm diameter mouth was attached. System sent down with ring closed and opened with a messenger. A second messenger released the ring and a draw-string closed the net off."
"NETT0130";"Horizontal opening-closing plankton net - Slack (1955)";"10/21/2011 15:18:49";"Slack opening-closing net";"Has a 14.0 cm diameter mouth opening with framework 25.4 cm long. Has an internal flowmeter."
"NETT0131";"ORI nets - Omori (1965)";"10/21/2011 15:18:49";"ORI nets";"Generic term for 160 cm cylinder-cone nets equipped for a Motoda double releasing mechanism."
"NETT0132";"ORI-200 - Omori (1965)";"10/21/2011 15:18:49";"ORI-200 net";"Has a 160 cm diameter mouth opening with 2x70 cm long cylinder sections plus 2 conical sections 450 cm. All 1.97 mm mesh. Equipped for a Motoda double releasing mechanism."
"NETT0133";"ORI-C - Omori (1965)";"10/21/2011 15:18:49";"ORI-C net";"Has a 160 cm diameter mouth opening with 2x70 cm long cylinder sections made of 1.97 mm mesh and sail cloth plus 2 conical sections 450 cm (1.97 mm mesh) and 150 cm (.33 mm mesh). Equipped for a Motoda double releasing mechanism."
"NETT0134";"Ocean Research Institute Vertical Muliple Plankton Sampler - Terazaki (1991)";"10/21/2011 15:18:49";"ORI-VMPS";"Has a 100 cm x 100 cm rectangular mouth opening multiple net system that can be equipped with 4 to 10 nets 510 cm long with 0.33 mm nylon mesh.  Nets are opened/closed by surface commands down transmitted via conduction cable to an underwater unit [Wiebe and Benfield 2003 Plate 31 C]."
"NETT0135";"Parachute net - Wheeler (1941)";"10/21/2011 15:18:49";"Parachute net";"This has a 275 cm diameter parachute opening tapering over a distance of 350 cm to a 100 cm diameter mosquito netting net.  Free fall to bottom with concrete weights, released by salt block dissolution, and floated backwards to surface with gasoline float [Wiebe and Benfield 2003 Plate 11 B]."
"NETT0136";"Miniature Plankton Indicator  - Henderson et al. (1936); Glover (1953)";"10/21/2011 15:18:49";"Henderson MPI";"This indicator had a body length of 33 cm, a diameter of 3.8 cm, an aperture diameter of 1.27 cm, a filter disc of 2.54 cm in diameter and was towed at about 2 knots [Wiebe and Benfield 2003 Plate 13 F]."
"NETT0137";"Fixed in-current plankton net - Johannes et al (1970)";"10/21/2011 15:18:49";"Johannes plankton net";"A pair of 50 cm diameter nets made from number 10 gauze were mounted side by side in a rectangular frame with an extender rod to support the net cod ends horizontally .  The nets and frame were attached 100 cm above the bottom to a wire extending from an anchor stand to a surface float. The nets were free to rotate so that they always faced into the flow [Wiebe and Benfield 2003 Plate 24 B]."
"NETT0138";"Plankton purse seine  - Murphy and Clutter (1972)";"10/21/2011 15:18:49";"Murphy plankton purse seine";"A miniature purse seine 3048 cm long x 640 cm tall with netting of 0.333 mm nylon mesh [Wiebe and Benfield 2003 Plate 12 C]."
"NETT0139";"Small plankton sampler - Glover (1953)";"10/21/2011 15:18:49";"Glover plankton sampler";"This is a small high-speed sampler (similar to the Hardy Standard Plankton Indicator and the Miniature Plankton Indicator) with a 1.9 cm diameter aperture opening, 3.2 cm diameter internal net and 8.9 cm long, and a 30.5 cm overall length [Wiebe and Benfield 2003 Plate 14 A]."
"NETT0140";"Plankton-Bar - Tonolli (1951)";"10/21/2011 15:18:49";"Plankton-Bar";"A device for continuously sampling plankton from several depths simultaneously using a combination of ~18 cm diameter nets with 38 meshes per cm and a pumping system.  Five nets with equidistant spacing on a towing wire were normally used [Wiebe and Benfield 2003 Plate 11 D]."
"NETT0141";"Planktonbenthos dredge - Beauchamp (1932)";"10/21/2011 15:18:49";"Beauchamp planktonbenthos dredge";"A simple pair of U-shaped runners were connected by two cross struts which supported a net which collected animals living  just above the bottom. No opening/closing mechanism was present."
"NETT0142";"Planktonbenthos sampler - Hensen (1895)";"10/21/2011 15:18:49";"Hensen planktonbenthos sampler";"An eight wheeled carriage-like sled with a net mounted in between the third and fourth pairs of wheels. [Wiebe and Benfield 2003 Plate 22 A]"
"NETT0143";"Plummet net - Hovekamp ; Daly [personal communication to Wiebe and Benfield]";"10/21/2011 15:18:49";"Hovekamp-Daly plummet net";"Construction has a 100 cm diameter mouth with a lead weighted net ring and net with 0.571 mm mesh. For downward collecting, the net was lowered by the cod-end to a pre-determined depth and a messenger used to release the cod-end attachment and draw tight a choke collar near the mouth of the net [Wiebe and Benfield 2003 Plate 9 D]."
"NETT0144";"Plummet net type II - Hovekamp (1989) and Daly [personal communication to Wiebe and Benfield]";"10/21/2011 15:18:49";"Hovekamp-Daly plummet net type II";"A downward-fishing, vertical, closing plummet net with a 1-m2 rectangular mouth opening with a net that is attached to two bars that run along a pair of net bar glides along parallel sides.  A double messenger system is used to opened the net as it falls to depth and to close it as it reaches the bottom of the haul.  The net ~ 180 cm in length has been used with a variety of mesh sizes; 0.163 mm, 0.560 mm, and 1600 mm Nitex.  According to Daly [personal communication], the first messenger releases a bridle attached to the opening net bar under tension from a shock cord.  The second messenger releases two bridles, one attached to the back of the net frame and the other attached to the closing net bar.  The net frame assumes a vertical position, allowing the second net bar to fall, closing the net, and retrieval is begun."
"NETT0145";"PNS neuston net - Zaitsev (1961, 1970)";"10/21/2011 15:18:49";"Zaitsev PNS";"A five-stage sampling frame with a height of 100 cm and width of 60 cm in which five 60cm x 20 cm rectangular mouth aperture nets are stacked. Nets and frame flotation similar to that described by Zaitsev . Used from drifting or anchored vessel."
"NETT0146";"Pumped multiple sample collection system - Yamazi (1960)";"10/21/2011 15:18:49";"Yamazi pumped sampling system";"A submersible pump mounted in a circular frame work. Flow from the pump is directed to a flat disc to which 16 to 24 small net cod ends are attached. A ratchet mechanisms rotates the disk and enables the changing of the nets into the path of the flow. System has temperature and light sensors."
"NETT0147";"Reeve net - Reeve (1981)";"10/21/2011 15:18:49";"Reeve Net";"A very large acrylic cylindrical cod end (30 litres) attached to a simple ring net or a paired net system (with 75 cm diameter nets) to collect fragile gelatinous animals (with 17-litre cod ends). Also describes a pressure activated mechanism to enable the nets to float up the wire to the surface without being affected by the motion of the vessel [Wiebe and Benfield 2003 Plate 3 E, F]."
"NETT0148";"Multiple Rectangular Midwater Trawl 1+8 - Roe and Shale (1979)";"10/21/2011 15:18:49";"Roe modified RMT 1+8";"A combination multiple plankton and nekton collecting system with three 1-m2 and three 8-m2 with pair of nets opened and closed by acoustic command.  Also transmitted acoustically are depth and flow. A modification of system described by Baker et al., 1973. [Wiebe and Benfield 2003 Plate 28 B]"
"NETT0149";"The National Institute of Oceanography Rectangular Midwater Trawl combination net 1+8  - Baker et al. (1973)";"6/21/2012 14:49:01";"RMT 1+8";"A combination 100 cm x 141 cm rectangular flexible  mouth opening net and one with a 283 cm x 400 cm mouth opening, one above the other on the same towing framework. The 8-m2 as described by Clarke . The 1-m2 was 423 cm long and had 0.32 mm nylon mesh. Data telemetry improved to include temperature and flow. Descriptions of scaled up versions of the RMT 8 to  25-m2 and  90-m2 mouth openings provided [Wiebe and Benfield 2003 Plate 28 A]."
"NETT0150";"Tucker-style opening-closing Rectangular Midwater Trawl 8 - Clarke (1969)";"10/21/2011 15:18:49";"RMT 8";"A 283 cm x 400 cm rectangular flexible mouth opening with 5 mm mesh net 1188 cm long. Net mouth is opened and closed acoustically. Pinger used to determine depth."
"NETT0151";"Scotia closing plankton net - Bruce (1904)";"10/21/2011 15:18:49";"Scotia net";"Essentially like the Nansen net (construction has a 35 to 100 cm net diameter 50 cm cylindrical portion of canvas; 150 cm long conical section of silk)."
"NETT0152";"Scripps-Narragansett high-speed multiple plankton sampler - Fish and Snodgrass (1962)";"10/21/2011 15:18:49";"Scripps-Narragansett HSS";"A 50 cm diameter mouth opening Gulf III sampler with a circular disk holding five cod-end metal mesh buckets.  The disk is rotated to open and close the buckets by electrical commands from the surface transmitted on a double conductor towing cable. Net depth, flowmeter readings, filtered volume are recorded [Wiebe and Benfield 2003 Plate 16 B]."
"NETT0153";"Horizontal self-closing net - Kofoid (1911, 1911, 1912)";"10/21/2011 15:18:49";"Kofoid self-closing net";"Has a 37 cm net diameter. Conical silk bolting cloth net (nos. 12 to 20) about 200 cm long.  Two hinged jaws in the mouth of the net swing forward and downward. Each is activated by a messenger to open then close the net mouth. Used at the end to a cable for horizontal/oblique towing [Wiebe and Benfield 2003 Plate 5D]."
"NETT0154";"Standard Plankton Indicator high-speed sampler - Hardy (1926, 1936); Glover (1953)";"10/21/2011 15:18:49";"Standard Plankton Indicator HSS";"Originally had a 10.1 cm diameter mouth opening expanding to 17.8 cm diameter main body. Overall length 91.4 cm.  In modified form with 3.8 cm diameter aperture opening, 7.6 cm diameter filter disc, 56 cm overall length, and with depressor and stabilizing fins.  Normal towing speed 8 knots [Wiebe and Benfield 2003 Plate 13 D,E]."
"NETT0155";"Streamer Plankton sampler - Ishida (1963, 1964)";"10/21/2011 15:18:49";"Ishida streamer sampler";"A 45 cm diameter mouth opening with a closing door and a metal cylinder 45 cm long to which is attached a net of 5 meters length.  The sampler sinks with closing door open flushing the net. When halted attached line lifted, the door closes and end of net is closed capturing a 600 litre sample [Wiebe and Benfield 2003 Plate 10 E]."
"NETT0156";"Surface plankton push net - Miller (1973)";"10/21/2011 15:18:49";"Miller neuston net";"A pair of rectangular nets (0.505 mm nylon mesh)each 60 cm x 60 cm mouth opening and ~420 cm long are positioned side by side in a framework that is mounted in front of a small catamaran boat that pushes the frame through the water at ~ 2.6 knots.  Samples are removed from the nets through a well in the catamaran floor. Flow is measured with a TSK flowmeter modified to electronically record flow counts [Wiebe and Benfield 2003 Plate 21 E]."
"NETT0157";"Rosette-Controlled Tucker Trawl system - Burd and Thompson (1993)";"10/21/2011 15:18:49";"Burd modified Tucker Trawl";"A 100 cm x 140 cm rectangular mouth opening frame frame with 7 nets made with 0.33 mm mesh. A rosette release mechanism was used to open and close nets by commands from the ship via conducting cable. The frame carried pressure, temperature, conductivity, transmissometer sensors.  Flow past the frame was measured with an ADCP [Wiebe and Benfield 2003 Plate 30 B]."
"NETT0158";"Multiple-net Tucker Trawl - Frost and McCrone (1974)";"10/21/2011 15:18:49";"Frost modified Tucker Trawl";"A 100 cm x 141 cm rectangular flexible mouth opening  with 0.33 mm nylon mesh nets 6 meters long. Originally with 5 nets and increased to 9 nets.  (Also a 200 cm x 282 cm mouth opening trawl with 5 nets of 6.35 mm stretch mesh). System powered electrically on conducting wire and controlled from surface. Monitored depth, angle, and flowmeter revolutions [Wiebe and Benfield 2003 Plate 28 A]."
"NETT0159";"Messenger-operated Tucker Trawl - Hopkins et al. (1973)";"10/21/2011 15:18:49";"Hopkins modified Tucker Trawl";"A 180 cm x 180 cm rectangular mouth opening Tucker trawl with a double messenger activated release mechanism made by General Oceanics. Net is made from 1.1 cm mesh for first 500 cm and 0.33 mm nylon mesh for last 2 meters.  Flow measured with a TSK flowmeter and a time-depth recorder is used to log net trajectory.  Also used with trawl with 180 cm x 360 cm mouth opening. Tow speeds generally are between 2and 2.5 knots [Wiebe and Benfield 2003 Plate 6 C]."
"NETT0160";"Messenger-operated Tucker Trawl - Sameoto and Jaroszynski (1976)";"10/21/2011 15:18:49";"Sameoto modified Tucker Trawl";"A 100 cm x 100 cm and a 400 cm x 400 cm rectangular mouth opening Tucker trawl with a double messenger activated release mechanism. Net is made from coarse mesh.  Flow measured with a digital flowmeter.  A depressor plate is mounted on bottom net bar.  Tow speeds generally are between 2 and 4 knots [Wiebe and Benfield 2003 Plate 6 D]."
"NETT0161";"Tucker Trawl - Tucker (1951)";"10/21/2011 15:18:49";"Tucker Trawl";"Has a  183 cm x 183 cm flexible rectangular net mouth. 914 cm long net with 1.8 cm streched mesh for first 457 cm and 1.3 cm mesh for last 457 cm. 152 cm of coarse plankton or muslin netting lined the end of the net. System equipped with mechanical time/depth recorder [Wiebe and Benfield 2003 Plate 4 A, B]."
"NETT0162";"Opening-closing Tucker Trawl  - Davis and Barham (1969)";"10/21/2011 15:18:49";"Davis modified Tucker Trawl";"Modification used timing clocks to open and close the Tucker trawl mouth.  Net design modified from that described by Tucker so that first 500 cm of the net mesh was 1.1 cm Marlon netting and last 200 cm was 0.33 mm nylon mesh.  A depth-telemetering pinger used to monitor net depth during tow and a depth-time recorder used to make alternate record [Wiebe and Benfield 2003 Plate 9 E]."
"NETT0163";"Umbrella net - Rakusa-Suszczewski (1972)";"10/21/2011 15:18:49";"Umbrella net";"A pair of nets attached to an umbrella-like support.  The system was deployed down a 12 cm ice hole and expanded below the undersurface of the ice. A circular motion caused the nets to scrap the undersurface of the ice and collect organisms in the water just below it. There was no flow meter or a description of the net specifications."
"NETT0164";"Vertical and horizontal closing nets with flow meter - Nansen (1915)";"10/21/2011 15:18:49";"Nansen net system";"Construction has a 35 to 100 cm net diameter (but up to 300 cm for Murray and Hjort Expedition of 1910); 50 cm cylindrical portion of canvas; 150 cm long conical section of silk (no size given) [Wiebe and Benfield 2003 Plate 5 A]."
"NETT0165";"Vertical high-speed plankton net - Jaschnov (1961)";"10/21/2011 15:18:49";"VHSS";"Rectangular mouth opening. Closed like a Juday net. Used No. 38 silk. Speeds up to 2.8 m/sec (5+ knots)"
"NETT0166";"Wishner Deep-Tow net system adapted for use on Alvin - Kim and Mullineaux (1998)";"10/21/2011 15:18:49";"Kim modified Deep-Tow net system";"Three rectangular mouth opening nets ~30 cm wide x 44 cm tall and 130 cm long mounted on a metal framework attached to the front instrument basket of DSRV Alvin. Sequential opening and closing of the nets done by the pilot using the manipulator arm."
"NETT0167";"Wollaston pop-down net - Buchanan-Wollaston (1911)";"10/21/2011 15:18:49";"Wollaston net";"A 55 cm net opening diameter 34 cm long made of canvas; 25 cm diameter conical section 68 cm long made of silk netting (no size given).  [Wiebe and Benfield 2003 Plate 10 B]."
"NETT0168";"WP-2 standard net as described by UNESCO Working Party 2 (1968)";"4/5/2016 12:49:20";"WP2 standard net";"Plankton net described as the UNESCO WP-2 standard net (UNESCO Working Party 2, 1968); designed with single circular (ring) mouth piece with measurements: diameter (metre)=0.57; with opening area (square metre)=0.25; with total filtering net length (metre)=2.61; with filtering net shape cylindrical-conical; with filtration ratio (ratio of mesh aperture to mouth area)=6:1; with mesh size (millimetre)=0.2; and equipped with closing rope mechanism and a Tsurumi-Seiki Kosakusho (TSK) flowmeter or equivalent centred at 14.25 cm from rim and optional second flowmeter placed at equivalent distance outside the rim."
"NETT0169";"ORI-33 - Omori (1965)";"10/21/2011 15:18:49";"ORI-33 net";"Has a 160 cm diameter mouth opening with 2x70 cm long cylinder sections plus 2 conical sections 450 cm. All GG 54 silk netting. Equipped for a Motoda double releasing mechanism."
"NETT0170";"WP3 net - UNESCO Working Party 3 (1968)";"12/5/2011 11:41:22";"WP3 net";"A non-closing net with a 1.13 m diameter mouth opening (1 m^2). The cylinder is 57 cm long and the cone is 200 cm long. It uses 1 mm nylon mesh as standard, although others may be used (e.g. 300 um).  The cod-end is a non-filtering canvas cylinder 12 cm in diameter by 12 cm in length. A flowmeter is mounted offset in the mouth."
"NETT0171";"Marine Scotland Opening Closing Environmental Acoustic Net MKI";"9/25/2012 15:08:12";"OCEAN MKI";"An oceanographic sampler designed to be towed behind a vessel. The sampler includes 4 nets which are controlled by acoustic signals from the towing ship. The system can be fitted with live codend buckets or codend bags. This version of the sampler has been supserseded."
"NETT0172";"Marine Scotland Opening Closing Environmental Acoustic Net MKII";"9/25/2012 15:08:12";"OCEAN MKII";"An oceanographic sampler designed to be towed behind a vessel at a rate of 2-4 knots. The sampler includes 7 nets with mouth openings of 10cm internal and 160cms long. The nets are mounted in a removable stainless steel frame, which fits into the main stainless steel sampler frame, and can be changed to suit sampling requirements. The system can be fitted with live codend buckets or codend bags of similar mesh to the sampling nets. The system is pre-programmed using a computer which allocates depths where the sampler will activate.The operator can elect to sample down and up through the water column or only on the down leg or up leg. The  main nose cone contains a Marine Scotland titanium flowmeter whose measurements are recorded on a data logger. The system also contains a motor that controls the opening and closing of nets. The system also normally carries 7 water sampling bottles, an optical plankton counter and an SBE911 CTD fitted with transmissometer and fluorometer. The sampler is rated to 1000 m and can carry up to 250kg of other instrumentation."
"NETT0173";"Plankton pump sampler";"10/12/2012 15:13:09";"Plankton pump sampler";"An in situ pump and net system for collecting plankton samples. Water is pumped at approximately 1.2 m^3 per minute through a mesh, and samples are collected in the net cod end. The device was used on research cruises in the late 1990s."
"NETT0174";"KC Denmark AS small plankton net";"9/12/2014 18:20:07";"KC Denmark 25 cm small plankton net";"Construction has an upper cylindrical net made of strong Beaver Nylon with a diameter of 25 cm and a length of 15 cm. Below is a conical mesh net bag made of Monodur Nytal (Nylon) and is 40 cm deep.  The net is ended with a 35 ml or 80 ml (fitted with mesh windows) sample cylinder."
"NETT0175";"Lindahl dividable phytoplankton sampling hose";"9/12/2014 18:20:07";"Lindahl sampling hose";"A rubber hose (material may vary) comprising length sections which integrate water samples from selected depth intervals. The division of the hose is adapted as needed. The hose inner diameter is >12 mm. The hose end is weighted. The hose is slowly lowered into the water (20 m/min). The top valve is closed when the hose has reached maximum depth. Sections are sequentially closed with valves as they appear during ascent. A full description is available in https://www.bodc.ac.uk/data/documents/nodb/pdf/Lindahl_1986.pdf."
"NETT0176";"Bongo net";"1/9/2018 13:29:51";"Bongo";"A generic term for a plankton net designed with double circular (ring, hoop or drum) mouth pieces; with further specifications either unknown or described elsewhere in the supporting metadata."
"NETT0177";"Manta net";"1/9/2018 13:29:51";"Manta trawl";"A generic term for a net system designed for sampling the surface of the ocean. Based on the original design by Brown and Cheng 1981, it has a single rectangular mouth piece and a pair of wings that ride the sea surface; further specifications are either unknown or described elsewhere in the supporting metadata."
"NETT0178";"British Antarctic Survey Rectangular Midwater Trawl 1";"1/30/2018 16:59:47";"BAS RMT1";"A British Antarctic Survey-built pelagic trawl system, mainly used to catch zooplankton. The RMT system is operated in combination with the down-wire net monitor, a custom-built electronic system that enables two-way communications between the net and controllers aboard the ship. The net has a mouth opening of 1 m^2."
"NETT0179";"British Antarctic Survey Rectangular Midwater Trawl 1+8";"1/30/2018 16:59:47";"BAS RMT1+8";"A British Antarctic Survey-built pelagic trawl system, composed of a combination of RMT1 and RMT8 nets. The RMT1 net is best suited to catch zooplankton, while the RMT8 net is used to catch krill. The RMT system is operated in combination with the down-wire net monitor, a custom-built electronic system that enables two-way communications between the net and controllers aboard the ship. The nets have mouth openings of 1 m^2 (RMT1) and 8 m^2 (RMT8)."
"NETT0180";"British Antarctic Survey Rectangular Midwater Trawl 8";"1/30/2018 16:59:47";"BAS RMT8";"A British Antarctic Survey-built pelagic trawl system, mainly used to catch krill. The RMT system is operated in combination with the down-wire net monitor, a custom-built electronic system that enables two-way communications between the net and controllers aboard the ship. The net has a mouth opening of 8 m^2."
"NETT0181";"British Antarctic Survey Rectangular Midwater Trawl 25";"1/30/2018 16:59:47";"BAS RMT25";"A British Antarctic Survey-built pelagic trawl system, best suited to catch fish. For targeted sampling in specific swarms or water layers, two nets can be used independently. The RMT system is operated in combination with the down-wire net monitor, a custom-built electronic system that enables two-way communications between the net and controllers aboard the ship. The net has a mouth opening of 25 m^2, and weighs around 1000 kg."
"NETT0182";"British Antarctic Survey Epi-benthic Sledge";"1/30/2018 16:59:47";"BAS EBS";"A British Antarctic Survey-built sledge, designed to be towed along the seabed to stir up the top layer of sediment and collect organisms living just above the seafloor. The EBS has a stainless steel metal frame with two nets built in, and two doors at the front, which are operated by a mechanical leaver to ensure accurate sampling."
"NETT0183";"Rough Bottom Otter Trawl";"1/30/2018 16:59:47";"RBOT";"A cone-shaped net kept opened horizontally by two otter boards, and vertically by floats on the upper edge (floatline) and weights on the groundrope. The groundrope is also equipped with bobbins to prevent the leading margin of the trawl from being damaged; on particularly rough grounds, special rock hopper gears are used. Codend mesh size varies depending on species of fish sampled. The net is connected to the ship by a steel cable."
"NETT0184";"British Antarctic Survey Continuous Plankton Recorder";"1/30/2018 16:59:47";"BAS CPR";"A British Antarctic Survey-built plankton sampling instrument, designed to be towed from a ship at a depth of approximately 10 m. Water passes through the CPR, and plankton are filtered onto a slow-moving band of silk with a mesh size of 270 um, covered by a second band of silk."
